scenario_id,family,pattern,n_steps,delta_l1_coherence,delta_purity,max_abs_part_P1_delta,max_abs_ZZ_delta,max_abs_negativity_delta,part_P1_delta_json,pair_ZZ_delta_json,pair_negativity_delta_json,seed,scope
1013,measurement_timing_intervention,measure_rotating_ABCD,25,1.391406876466,0.0,0.589220350445,0.868695085761,0.217662396783,"{""A"": 0.589220350445, ""B"": 0.309382489542, ""C"": 0.248574459084, ""D"": 0.568421322222}","{""AB"": -0.855649259661, ""AC"": -0.195826744953, ""AD"": -0.030465154206, ""BC"": -0.868695085761, ""BD"": -0.346176050866, ""CD"": -0.282573030265}","{""AB"": 0.217662396783, ""AC"": 0.045979181114, ""AD"": 0.0, ""BC"": 0.127468284082, ""BD"": 0.009936092715, ""CD"": 0.156212986559}",20260711,expanded_axes
1014,measurement_timing_intervention,measure_middle_after_touch,5,3.156065593793,0.0,0.615840477249,0.831460637764,0.194950282845,"{""A"": 0.615840477249, ""B"": 0.182091673142, ""C"": 0.277208288435, ""D"": 0.386542693049}","{""AB"": -0.831460637764, ""AC"": -0.496726386665, ""AD"": -0.219853923552, ""BC"": -0.463135940804, ""BD"": -0.559780692247, ""CD"": -0.56448867643}","{""AB"": 0.007136048157, ""AC"": 0.0, ""AD"": 0.001823951108, ""BC"": 0.107736155546, ""BD"": 0.194950282845, ""CD"": 0.101031805914}",20260711,expanded_axes
1015,measurement_timing_intervention,late_measure_all_then_continue,5,0.368515137105,0.0,0.615896018526,0.937702332485,0.178146246229,"{""A"": 0.615896018526, ""B"": 0.046328064113, ""C"": -0.062653295069, ""D"": 0.103756695706}","{""AB"": -0.937702332485, ""AC"": -0.873987418927, ""AD"": -0.483598603039, ""BC"": 0.048889700568, ""BD"": -0.169786502235, ""CD"": -0.232569713674}","{""AB"": 0.178146246229, ""AC"": 0.041554913812, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.168361317835}",20260711,expanded_axes
1016,measurement_timing_intervention,sparse_edge_measure,7,2.979626154636,0.0,0.422719873227,1.020504640792,0.133931992682,"{""A"": 0.422719873227, ""B"": 0.406667814073, ""C"": 0.234710727616, ""D"": 0.211031632005}","{""AB"": -0.161627230694, ""AC"": -0.724206032736, ""AD"": -0.395580155567, ""BC"": -1.020504640792, ""BD"": -0.593875180722, ""CD"": -0.035043177043}","{""AB"": 0.107529171292, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.133931992682, ""BD"": 0.006380529637, ""CD"": 0.056933581395}",20260711,expanded_axes
1017,duplication_asymmetry,A_and_D_duplicate_like_parallel,4,3.485688899423,0.0,0.342657088313,0.702052045312,0.149717656444,"{""A"": 0.292869791537, ""B"": 0.012695251986, ""C"": 0.342657088313, ""D"": 0.254124833905}","{""AB"": -0.424998723299, ""AC"": -0.702052045312, ""AD"": -0.240769460151, ""BC"": -0.522103747314, ""BD"": -0.339594680162, ""CD"": -0.308468262676}","{""AB"": 0.051083707767, ""AC"": 0.149717656444, ""AD"": 0.007668013373, ""BC"": 0.08682410706, ""BD"": 0.073458220205, ""CD"": 0.065704906083}",20260711,expanded_axes
1018,duplication_asymmetry,A_D_duplicate_like_unequal,4,3.486418936942,0.0,0.351644599467,0.615384523869,0.125250389566,"{""A"": 0.292383916849, ""B"": 0.000129246839, ""C"": 0.351644599467, ""D"": 0.296985025965}","{""AB"": -0.379352139016, ""AC"": -0.615384523869, ""AD"": -0.283163932084, ""BC"": -0.466186983696, ""BD"": -0.374762680816, ""CD"": -0.46910236415}","{""AB"": 0.04288288126, ""AC"": 0.125250389566, ""AD"": 0.000506511301, ""BC"": 0.086214136154, ""BD"": 0.077471805965, ""CD"": 0.094165041832}",20260711,expanded_axes
1019,duplication_asymmetry,one_part_overdriven_B,5,2.323364664396,0.0,0.41193601027,0.956474642228,0.235492121587,"{""A"": 0.41193601027, ""B"": 0.141983204479, ""C"": 0.131468079625, ""D"": 0.393984908813}","{""AB"": -0.709581554174, ""AC"": -0.53828736644, ""AD"": -0.1614459452, ""BC"": 0.096884179426, ""BD"": -0.956474642228, ""CD"": -0.529149905653}","{""AB"": 0.0, ""AC"": 0.000567561865, ""AD"": 0.162949486241, ""BC"": 0.235492121587, ""BD"": 0.08052095329, ""CD"": 0.064767197814}",20260711,expanded_axes
1020,duplication_asymmetry,one_part_suppressed_C,5,2.716361083649,-0.019524120745,0.504080439413,0.815849589059,0.205601869662,"{""A"": 0.504080439413, ""B"": 0.448920566159, ""C"": 0.282056624403, ""D"": 0.158755960161}","{""AB"": -0.447564287805, ""AC"": -0.404735000518, ""AD"": -0.411339143072, ""BC"": -0.587074377087, ""BD"": -0.261347513164, ""CD"": -0.815849589059}","{""AB"": 0.016238630776, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.205601869662, ""BD"": 0.042292661469, ""CD"": 0.108850801891}",20260711,expanded_axes
1021,duplication_asymmetry,asymmetric_long_link_AD,5,4.074309533008,0.0,0.475022677439,0.65842046758,0.153585317096,"{""A"": 0.475022677439, ""B"": 0.380699068306, ""C"": 0.221531282956, ""D"": 0.239107777224}","{""AB"": -0.65842046758, ""AC"": -0.468953531147, ""AD"": -0.547644216247, ""BC"": -0.518471387471, ""BD"": 0.039685578025, ""CD"": -0.441770907418}","{""AB"": 0.077883164915, ""AC"": 0.002320403574, ""AD"": 0.076161241076, ""BC"": 0.019357106822, ""BD"": 0.153585317096, ""CD"": 0.041707661069}",20260711,expanded_axes
1,all_24_touch_orders,ABCD,9,2.304958752035,0.0,0.625426963377,0.667043190597,0.309618637467,"{""A"": 0.47024524401, ""B"": 0.210584169401, ""C"": 0.22632234713, ""D"": 0.625426963377}","{""AB"": -0.458057614815, ""AC"": -0.667043190597, ""AD"": -0.214503006189, ""BC"": -0.553407936184, ""BD"": -0.578835606579, ""CD"": -0.322112490604}","{""AB"": 0.023302300659, ""AC"": 0.014177789995, ""AD"": 0.0, ""BC"": 0.309618637467, ""BD"": 0.013096329887, ""CD"": 0.090049311719}",20260712,original_54
2,all_24_touch_orders,ABDC,9,3.347224180464,0.0,0.578709430356,0.641182969737,0.281948023596,"{""A"": 0.503710591536, ""B"": 0.233485655486, ""C"": 0.275180014927, ""D"": 0.578709430356}","{""AB"": -0.547477078823, ""AC"": -0.641182969737, ""AD"": -0.237859467421, ""BC"": -0.562464952061, ""BD"": -0.534788924205, ""CD"": -0.142038188074}","{""AB"": 0.033182072375, ""AC"": 0.012174254499, ""AD"": 0.0, ""BC"": 0.281948023596, ""BD"": 0.004251288564, ""CD"": 0.133181549107}",20260712,original_54
3,all_24_touch_orders,ACBD,9,1.915389318635,0.0,0.641713597525,0.703762201422,0.306923572747,"{""A"": 0.444466376032, ""B"": 0.16261875749, ""C"": 0.373590208782, ""D"": 0.641713597525}","{""AB"": -0.576857930038, ""AC"": -0.659427886748, ""AD"": -0.258421933078, ""BC"": -0.700991562978, ""BD"": -0.703762201422, ""CD"": -0.097718578565}","{""AB"": 0.049525532761, ""AC"": 0.018588350803, ""AD"": 0.0, ""BC"": 0.306923572747, ""BD"": 0.008682884158, ""CD"": 0.043673347415}",20260712,original_54
4,all_24_touch_orders,ACDB,9,3.052704660773,0.0,0.539348883741,0.714248541176,0.287263459503,"{""A"": 0.471757401796, ""B"": 0.187465133514, ""C"": 0.347377947042, ""D"": 0.539348883741}","{""AB"": -0.55879180417, ""AC"": -0.634388822452, ""AD"": -0.266919871704, ""BC"": -0.714248541176, ""BD"": -0.559267636333, ""CD"": -0.073146082994}","{""AB"": 0.049620666465, ""AC"": 0.006296096583, ""AD"": 0.0, ""BC"": 0.287263459503, ""BD"": 0.008230786224, ""CD"": 0.072987267586}",20260712,original_54
5,all_24_touch_orders,ADBC,9,3.76560415309,0.0,0.53960785031,0.655598068786,0.32186600175,"{""A"": 0.433440107186, ""B"": 0.215524789728, ""C"": 0.365088019743, ""D"": 0.53960785031}","{""AB"": -0.559256671092, ""AC"": -0.655598068786, ""AD"": -0.284840525388, ""BC"": -0.5618678581, ""BD"": -0.495447407952, ""CD"": -0.098149451633}","{""AB"": 0.032285442252, ""AC"": 0.011343422038, ""AD"": 0.0, ""BC"": 0.32186600175, ""BD"": 0.008975902737, ""CD"": 0.087035238563}",20260712,original_54
6,all_24_touch_orders,ADCB,9,3.979024024602,0.0,0.509487228336,0.642841744604,0.334569044437,"{""A"": 0.437583864678, ""B"": 0.248898399545, ""C"": 0.313114883148, ""D"": 0.509487228336}","{""AB"": -0.513479349051, ""AC"": -0.642841744604, ""AD"": -0.30434301845, ""BC"": -0.603900861109, ""BD"": -0.483643123816, ""CD"": -0.15407158848}","{""AB"": 0.01960368329, ""AC"": 0.008714564601, ""AD"": 0.0, ""BC"": 0.334569044437, ""BD"": 0.016813540972, ""CD"": 0.068552978426}",20260712,original_54
7,all_24_touch_orders,BACD,9,2.423605094732,0.0,0.64780071376,0.641259741403,0.30534876665,"{""A"": 0.559857333645, ""B"": 0.317935113418, ""C"": 0.172721117968, ""D"": 0.64780071376}","{""AB"": -0.418861281714, ""AC"": -0.641259741403, ""AD"": -0.125541132229, ""BC"": -0.494763441872, ""BD"": -0.487364138199, ""CD"": -0.449108881728}","{""AB"": 0.024754686242, ""AC"": 0.005511528486, ""AD"": 0.0, ""BC"": 0.30534876665, ""BD"": 0.008773031672, ""CD"": 0.110409340711}",20260712,original_54
8,all_24_touch_orders,BADC,9,2.881233146859,0.0,0.580759282198,0.588430624282,0.275122080393,"{""A"": 0.580759282198, ""B"": 0.321433840786, ""C"": 0.224812983786, ""D"": 0.568533945606}","{""AB"": -0.409277581634, ""AC"": -0.588430624282, ""AD"": -0.134162689113, ""BC"": -0.471664994897, ""BD"": -0.37332278813, ""CD"": -0.226928733082}","{""AB"": 0.029035723423, ""AC"": 0.002142646347, ""AD"": 0.0, ""BC"": 0.275122080393, ""BD"": 0.002054365154, ""CD"": 0.157685494594}",20260712,original_54
9,all_24_touch_orders,BCAD,9,1.370881612295,0.0,0.65313201793,0.610791239266,0.27380711555,"{""A"": 0.607542762348, ""B"": 0.28732580724, ""C"": 0.20213087095, ""D"": 0.65313201793}","{""AB"": -0.412322545604, ""AC"": -0.610791239266, ""AD"": -0.005047390188, ""BC"": -0.600869422453, ""BD"": -0.497561533904, ""CD"": -0.371802665995}","{""AB"": 0.04387415321, ""AC"": 0.006869516465, ""AD"": 0.0, ""BC"": 0.27380711555, ""BD"": 0.000240597107, ""CD"": 0.097117977659}",20260712,original_54
10,all_24_touch_orders,BCDA,9,1.96334971773,0.0,0.710994818825,0.71988098431,0.238952213863,"{""A"": 0.710994818825, ""B"": 0.292314649551, ""C"": 0.201287812626, ""D"": 0.554669292427}","{""AB"": -0.436184360735, ""AC"": -0.71988098431, ""AD"": 0.010381196964, ""BC"": -0.617451782721, ""BD"": -0.426468686804, ""CD"": -0.337757857785}","{""AB"": 0.057552101133, ""AC"": 0.001949878224, ""AD"": 0.0, ""BC"": 0.238952213863, ""BD"": 0.0, ""CD"": 0.142040182279}",20260712,original_54
11,all_24_touch_orders,BDAC,9,3.186400853777,0.0,0.618886106075,0.642327223604,0.276260660229,"{""A"": 0.618886106075, ""B"": 0.345473266648, ""C"": 0.229755340955, ""D"": 0.526623196049}","{""AB"": -0.400896502737, ""AC"": -0.642327223604, ""AD"": -0.091067882686, ""BC"": -0.498433812667, ""BD"": -0.340780171382, ""CD"": -0.249608387105}","{""AB"": 0.028739710309, ""AC"": 0.005071136455, ""AD"": 0.0, ""BC"": 0.276260660229, ""BD"": 0.005479022636, ""CD"": 0.152635764502}",20260712,original_54
12,all_24_touch_orders,BDCA,9,2.36044174758,0.0,0.667940562462,0.741439511913,0.275603417006,"{""A"": 0.667940562462, ""B"": 0.342844184689, ""C"": 0.161644689739, ""D"": 0.504006628717}","{""AB"": -0.422403860371, ""AC"": -0.741439511913, ""AD"": -0.055857020218, ""BC"": -0.579271033033, ""BD"": -0.413329175863, ""CD"": -0.34074364392}","{""AB"": 0.026446099191, ""AC"": 0.007599874282, ""AD"": 0.0, ""BC"": 0.275603417006, ""BD"": 0.007529186037, ""CD"": 0.149690718574}",20260712,original_54
13,all_24_touch_orders,CABD,9,1.250545809864,0.0,0.674847188893,0.869534585533,0.218581401795,"{""A"": 0.519363710424, ""B"": 0.066476079294, ""C"": 0.443943032722, ""D"": 0.674847188893}","{""AB"": -0.569912571711, ""AC"": -0.545188599886, ""AD"": -0.192374446593, ""BC"": -0.70807477273, ""BD"": -0.869534585533, ""CD"": -0.018495008384}","{""AB"": 0.061643020333, ""AC"": 0.017579089604, ""AD"": 0.0, ""BC"": 0.218581401795, ""BD"": 0.001067051541, ""CD"": 0.068571285997}",20260712,original_54
14,all_24_touch_orders,CADB,9,2.111714532273,0.0,0.57144776485,0.6953700756,0.213231270178,"{""A"": 0.538096252691, ""B"": 0.096830073919, ""C"": 0.395736235911, ""D"": 0.57144776485}","{""AB"": -0.556585201464, ""AC"": -0.440529048754, ""AD"": -0.206188316211, ""BC"": -0.695004216052, ""BD"": -0.6953700756, ""CD"": 0.04763393451}","{""AB"": 0.049309383152, ""AC"": 0.003083053014, ""AD"": 0.0, ""BC"": 0.213231270178, ""BD"": 0.000566398815, ""CD"": 0.093098770238}",20260712,original_54
15,all_24_touch_orders,CBAD,9,0.845330133455,0.0,0.67403779159,0.813289629814,0.199174290007,"{""A"": 0.593196173548, ""B"": 0.123786219437, ""C"": 0.353038513966, ""D"": 0.67403779159}","{""AB"": -0.55192867914, ""AC"": -0.478790503082, ""AD"": -0.061478942036, ""BC"": -0.686323975248, ""BD"": -0.813289629814, ""CD"": -0.073418699449}","{""AB"": 0.096172364628, ""AC"": 0.00904486791, ""AD"": 0.0, ""BC"": 0.199174290007, ""BD"": 1.6789285e-05, ""CD"": 0.088580767165}",20260712,original_54
16,all_24_touch_orders,CBDA,9,1.27368968348,0.0,0.630450054847,0.68752371247,0.179015964466,"{""A"": 0.630450054847, ""B"": 0.112636046066, ""C"": 0.349620454534, ""D"": 0.545490171831}","{""AB"": -0.570579873852, ""AC"": -0.49896135366, ""AD"": -0.014275202197, ""BC"": -0.68752371247, ""BD"": -0.653600488821, ""CD"": -0.055925526635}","{""AB"": 0.118666699898, ""AC"": 0.004649849905, ""AD"": 0.0, ""BC"": 0.179015964466, ""BD"": 0.0, ""CD"": 0.123246538271}",20260712,original_54
17,all_24_touch_orders,CDAB,9,2.563506815507,0.0,0.586485337157,0.7062220268,0.21371633434,"{""A"": 0.586485337157, ""B"": 0.128457932792, ""C"": 0.4032542011, ""D"": 0.536683151944}","{""AB"": -0.573400279529, ""AC"": -0.434478746649, ""AD"": -0.169633654164, ""BC"": -0.7062220268, ""BD"": -0.639704321082, ""CD"": -0.002190635606}","{""AB"": 0.058898375334, ""AC"": 0.007503739848, ""AD"": 0.0, ""BC"": 0.21371633434, ""BD"": 0.002554909907, ""CD"": 0.087118221166}",20260712,original_54
18,all_24_touch_orders,CDBA,9,1.700455702133,0.0,0.609770487962,0.710989420928,0.200435812137,"{""A"": 0.609770487962, ""B"": 0.075827267751, ""C"": 0.39922658513, ""D"": 0.528484409525}","{""AB"": -0.652036429511, ""AC"": -0.457253402482, ""AD"": -0.10847236035, ""BC"": -0.710989420928, ""BD"": -0.666469465151, ""CD"": -0.027528000669}","{""AB"": 0.113254460027, ""AC"": 0.00866346664, ""AD"": 0.0, ""BC"": 0.200435812137, ""BD"": 0.0, ""CD"": 0.08316147476}",20260712,original_54
19,all_24_touch_orders,DABC,9,4.077177463996,0.0,0.53727154206,0.642434992787,0.367989380789,"{""A"": 0.504701557006, ""B"": 0.212986240122, ""C"": 0.334227302487, ""D"": 0.53727154206}","{""AB"": -0.507499376019, ""AC"": -0.642434992787, ""AD"": -0.239566762942, ""BC"": -0.551263299312, ""BD"": -0.495976252894, ""CD"": -0.185641729698}","{""AB"": 0.008993959642, ""AC"": 0.027458010914, ""AD"": 0.0, ""BC"": 0.367989380789, ""BD"": 0.008509240127, ""CD"": 0.047417606993}",20260712,original_54
20,all_24_touch_orders,DACB,9,4.209182731858,0.0,0.532987857328,0.632822124777,0.383336249211,"{""A"": 0.532987857328, ""B"": 0.269104829399, ""C"": 0.290820572766, ""D"": 0.469731645577}","{""AB"": -0.50896843343, ""AC"": -0.597224517374, ""AD"": -0.222104503707, ""BC"": -0.632822124777, ""BD"": -0.414428114678, ""CD"": -0.166747536303}","{""AB"": 0.003735060644, ""AC"": 0.015979288674, ""AD"": 0.0, ""BC"": 0.383336249211, ""BD"": 0.00325957642, ""CD"": 0.049218581991}",20260712,original_54
21,all_24_touch_orders,DBAC,9,3.312667846377,0.0,0.578812828413,0.658479660804,0.321097315183,"{""A"": 0.578812828413, ""B"": 0.234051215222, ""C"": 0.222277642245, ""D"": 0.520723268978}","{""AB"": -0.466995615869, ""AC"": -0.658479660804, ""AD"": -0.139522467633, ""BC"": -0.55421072635, ""BD"": -0.45430396048, ""CD"": -0.249825202323}","{""AB"": 0.035274696483, ""AC"": 0.026864579429, ""AD"": 0.0, ""BC"": 0.321097315183, ""BD"": 0.004238142095, ""CD"": 0.082981145901}",20260712,original_54
22,all_24_touch_orders,DBCA,9,2.880215346661,0.0,0.65984406119,0.860792141925,0.313723241586,"{""A"": 0.65984406119, ""B"": 0.242076348361, ""C"": 0.183568908305, ""D"": 0.48772937904}","{""AB"": -0.486157341904, ""AC"": -0.860792141925, ""AD"": -0.118660596723, ""BC"": -0.587558266092, ""BD"": -0.437416550266, ""CD"": -0.330849891494}","{""AB"": 0.039350085188, ""AC"": 0.03301380705, ""AD"": 0.0, ""BC"": 0.313723241586, ""BD"": 0.001556473915, ""CD"": 0.084174541289}",20260712,original_54
23,all_24_touch_orders,DCAB,9,2.979001361247,0.0,0.588514623984,0.776346143128,0.339835909607,"{""A"": 0.588514623984, ""B"": 0.218931998453, ""C"": 0.317786955061, ""D"": 0.468058776618}","{""AB"": -0.538876226111, ""AC"": -0.557792443936, ""AD"": -0.145468151845, ""BC"": -0.776346143128, ""BD"": -0.457656869978, ""CD"": -0.124819383706}","{""AB"": 0.018671656123, ""AC"": 0.01569955557, ""AD"": 0.0, ""BC"": 0.339835909607, ""BD"": 0.00076356194, ""CD"": 0.055708589451}",20260712,original_54
24,all_24_touch_orders,DCBA,9,2.512211276855,0.0,0.631144177134,0.721413151408,0.316027111397,"{""A"": 0.631144177134, ""B"": 0.169170853769, ""C"": 0.319675890463, ""D"": 0.481044995511}","{""AB"": -0.585535399161, ""AC"": -0.721413151408, ""AD"": -0.115836145042, ""BC"": -0.715625853652, ""BD"": -0.481657635297, ""CD"": -0.198898801598}","{""AB"": 0.053305407063, ""AC"": 0.030831588165, ""AD"": 0.0, ""BC"": 0.316027111397, ""BD"": 0.0, ""CD"": 0.055923812654}",20260712,original_54
25,rhythm_stop_burst,fast_repeat_A,33,5.266017528792,0.0,0.363108426265,0.632479656581,0.19134359164,"{""A"": 0.363108426265, ""B"": 0.222458435469, ""C"": 0.146460750776, ""D"": 0.310904520672}","{""AB"": -0.632479656581, ""AC"": -0.470694815583, ""AD"": -0.469651183333, ""BC"": -0.386173666299, ""BD"": -0.222621231377, ""CD"": -0.307350860922}","{""AB"": 0.176570416117, ""AC"": 0.096571467198, ""AD"": 0.010995995269, ""BC"": 0.19134359164, ""BD"": 0.004833347124, ""CD"": 0.010818173644}",20260712,original_54
26,rhythm_stop_burst,slow_repeat_A,25,2.183175010448,0.0,0.594566950194,0.821213016839,0.162563959151,"{""A"": 0.333793454931, ""B"": 0.448765906937, ""C"": 0.594566950194, ""D"": -0.023083437173}","{""AB"": -0.115445994146, ""AC"": -0.391041249023, ""AD"": -0.453135769487, ""BC"": -0.141827287773, ""BD"": -0.532463244788, ""CD"": -0.821213016839}","{""AB"": 0.162563959151, ""AC"": 0.052137128171, ""AD"": 0.022377981754, ""BC"": 0.029551060718, ""BD"": 0.06560995029, ""CD"": 0.048126529312}",20260712,original_54
27,rhythm_stop_burst,irregular_ABCD,17,3.724610232599,0.0,0.36428204469,0.761163770787,0.175107478645,"{""A"": 0.259846199331, ""B"": 0.36428204469, ""C"": 0.296479027384, ""D"": 0.161759725313}","{""AB"": -0.761163770787, ""AC"": -0.551709955814, ""AD"": -0.395841060731, ""BC"": -0.407871156921, ""BD"": -0.293585644833, ""CD"": 0.161680468907}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.026784423184, ""BC"": 0.175107478645, ""BD"": 0.063625934881, ""CD"": 0.118523594787}",20260712,original_54
28,rhythm_stop_burst,burst_then_idle,23,-2.481788459821,-0.738910419948,0.349489303779,0.6621786177,0.0,"{""A"": 0.320284110101, ""B"": 0.332222375475, ""C"": 0.349489303779, ""D"": 0.250902886618}","{""AB"": -0.6621786177, ""AC"": -0.37397564283, ""AD"": -0.47208496085, ""BC"": -0.609593294547, ""BD"": -0.306547177148, ""CD"": -0.378355574393}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260712,original_54
29,rhythm_stop_burst,stop_then_reverse_phase,10,2.540564900541,0.0,0.625007559761,0.544463520359,0.127994207931,"{""A"": 0.625007559761, ""B"": 0.525334898726, ""C"": 0.493562809725, ""D"": 0.206187529387}","{""AB"": -0.16702472995, ""AC"": -0.225569030626, ""AD"": -0.544463520359, ""BC"": -0.074106812478, ""BD"": -0.330573077038, ""CD"": -0.186838351344}","{""AB"": 0.017373452176, ""AC"": 0.127994207931, ""AD"": 0.05045267566, ""BC"": 0.123254726633, ""BD"": 0.0, ""CD"": 0.104796434377}",20260712,original_54
30,damage_restore_rewire,delete_A_then_run,3,3.877840688472,-0.001514610673,0.350785858495,0.992272417934,0.083233618354,"{""A"": 0.300120438233, ""B"": 0.316484472862, ""C"": 0.324347579786, ""D"": 0.350785858495}","{""AB"": -0.992272417934, ""AC"": -0.174384951121, ""AD"": -0.301962398444, ""BC"": -0.725324042951, ""BD"": -0.271577466905, ""CD"": -0.234651083498}","{""AB"": 0.083233618354, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.034015595018, ""BD"": 0.0, ""CD"": 0.042778406187}",20260712,original_54
31,damage_restore_rewire,delete_B_then_run,3,4.289511811264,-0.002226253034,0.359801978909,0.894076662853,0.062667259509,"{""A"": 0.348166072372, ""B"": 0.280406918279, ""C"": 0.285238511853, ""D"": 0.359801978909}","{""AB"": -0.894076662853, ""AC"": -0.163616125276, ""AD"": -0.321176329122, ""BC"": -0.481085497341, ""BD"": -0.171927729489, ""CD"": -0.182512575477}","{""AB"": 0.035675769597, ""AC"": 0.058211016237, ""AD"": 0.0, ""BC"": 0.009644812306, ""BD"": 0.062667259509, ""CD"": 0.040927885008}",20260712,original_54
32,damage_restore_rewire,delete_C_then_run,3,3.565758734799,-0.004224377247,0.362781733458,0.932401416742,0.077122366784,"{""A"": 0.354706495063, ""B"": 0.344511492944, ""C"": 0.277593657837, ""D"": 0.362781733458}","{""AB"": -0.932401416742, ""AC"": -0.176820624671, ""AD"": -0.312830199905, ""BC"": -0.88911744169, ""BD"": -0.122082263984, ""CD"": -0.626696806621}","{""AB"": 0.077122366784, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.044317456064, ""BD"": 0.0, ""CD"": 0.047292058427}",20260712,original_54
